release_puppet_HLC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_DGT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CQT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GNI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ACM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ABP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CCH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_QLW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HRB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TPB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MRA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CHM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_QLS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ARS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KKR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YXI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YKL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YKB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YCC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YTZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LPN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_OPT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YVP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ODH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HPI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_STE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SSH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CNK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YRK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MDC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PMO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YKT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ZCT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GCC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TNL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NCY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WRP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SGT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_THR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NGC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GLK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SLR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_DSM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RGW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SGR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TPW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_DRG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HRS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LGT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CHJ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TSM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SMT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LBR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CHN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BTH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LTH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CKL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TML_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NGG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KHT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MTS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SDG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MGE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KKG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CGH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MGN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KGT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MGP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LWK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HSW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MGM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HSN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ZNI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NBE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CCT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ISL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ACO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_JMZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PIE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TSC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PRO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GOD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TSR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NTC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MKG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KHZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MFQ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WKH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RSH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KSN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HSR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GLG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KFR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KTG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LZG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TSK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KHL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KLS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RMZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HKK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HRZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_QRI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BYT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_JYL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KST_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MSM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BRL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_AFS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MHL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ABZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KBD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GAL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_VLA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_VYA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PEN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NNO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_QAS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KHY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MRD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_VOR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MRL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_DRU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KOM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_UMN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GZA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CRP _desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BRH _desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YUA _desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SCL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_REU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SWG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WLD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_IMG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GUI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LEG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NIA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MIT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_AOG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SDB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CRB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WSF_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ANT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RUM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_URP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GCF_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SMR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SAA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LAU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HQJ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TST_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HGL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MSK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MAU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SEY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_IOT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SGP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MTQ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SVA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MIG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CHH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_REW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GEN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ATC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ZOU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_VLK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MNP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PGG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NMB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TMR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SLG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PRK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PHG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HBY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_QAT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BRY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MLD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KAR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PAK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CRL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RDL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BTL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BDN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BNB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MKN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BHT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SRN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LBG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PNB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_FIU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SYC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MDV_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ABK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SBA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LHJ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_FDL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KTH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MHR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KML_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SHK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WRL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BHP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_EZO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CHY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CHK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MGH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BAH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CHP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GUY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PTG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YUC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BLZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_DAK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_FSA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GRN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_JAM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LSK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MRU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PRI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RPL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TTB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_UIL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_UNB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_UNM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_UOR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ALS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
